trial_number,time_elapsed,latitude,longitude,depth
0,0,37.8948704,20.4061121,1359.1886864212352
0,1,37.8948704,20.4061121,1359.1886864212352
0,2,37.8948704,20.4061121,1359.1886864212352
0,3,37.8948704,20.4061121,1359.1886864212352
0,4,37.8948704,20.4061121,1359.1886864212352
0,5,37.8948704,20.4061121,1359.1886864212352
0,6,37.8948704,20.4061121,1359.1886864212352
0,7,37.8948704,20.4061121,1359.1886864212352
0,8,37.8948704,20.4061121,1359.1886864212352
0,9,37.8948704,20.4061121,1359.1886864212352
0,10,37.8948704,20.4061121,1359.1886864212352
0,11,37.8948704,20.4061121,1359.1886864212352
0,12,37.8948704,20.4061121,1359.1886864212352
0,13,37.8948704,20.4061121,1359.1886864212352
0,14,37.8948704,20.4061121,1359.1886864212352
0,15,37.8948704,20.4061121,1359.1886864212352
0,16,37.8948704,20.4061121,1359.1886864212352
0,17,37.8948704,20.4061121,1359.1886864212352
0,18,37.8948704,20.4061121,1359.1886864212352
0,19,37.8948704,20.4061121,1359.1886864212352
0,20,37.8948704,20.4061121,1359.1886864212352
0,21,37.8948704,20.4061121,1359.1886864212352
0,22,37.8948704,20.4061121,1359.1886864212352
0,23,37.8948704,20.4061121,1359.1886864212352
0,24,37.8948704,20.4061121,1359.1886864212352
0,25,37.8948704,20.4061121,1359.1886864212352
0,26,37.8948704,20.4061121,1359.1886864212352
0,27,37.8948704,20.4061121,1359.1886864212352
0,28,37.8948704,20.4061121,1359.1886864212352
0,29,37.8948704,20.4061121,1359.1886864212352
0,30,37.8948704,20.4061121,1359.1886864212352
0,31,37.8948704,20.4061121,1359.1886864212352
0,32,37.8948704,20.4061121,1359.1886864212352
0,33,37.8948704,20.4061121,1359.1886864212352
0,34,37.8948704,20.4061121,1359.1886864212352
0,35,37.8948704,20.4061121,1359.1886864212352
0,36,37.8948704,20.4061121,1359.1886864212352
0,37,37.8948704,20.4061121,1359.1886864212352
0,38,37.8948704,20.4061121,1359.1886864212352
0,39,37.8948704,20.4061121,1359.1886864212352
0,40,37.8948704,20.4061121,1359.1886864212352
0,41,37.8948704,20.4061121,1359.1886864212352
0,42,37.8948704,20.4061121,1359.1886864212352
0,43,37.8948704,20.4061121,1359.1886864212352
0,44,37.8948704,20.4061121,1359.1886864212352
0,45,37.8948704,20.4061121,1359.1886864212352
0,46,37.8948704,20.4061121,1359.1886864212352
0,47,37.8948704,20.4061121,1359.1886864212352
0,48,37.8948704,20.4061121,1359.1886864212352
0,49,37.8948704,20.4061121,1359.1886864212352
0,50,37.8948704,20.4061121,1359.1886864212352
0,51,37.8948704,20.4061121,1359.1886864212352
0,52,37.8948704,20.4061121,1359.1886864212352
0,53,37.8948704,20.4061121,1359.1886864212352
0,54,37.8948704,20.4061121,1359.1886864212352
0,55,37.8948704,20.4061121,1359.1886864212352
0,56,37.8948704,20.4061121,1359.1886864212352
0,57,37.8948704,20.4061121,1359.1886864212352
0,58,37.8948704,20.4061121,1359.1886864212352
0,59,37.8948704,20.4061121,1359.1886864212352
0,60,37.8948704,20.4061121,1359.1886864212352
0,61,37.8948704,20.4061121,1359.1886864212352
0,62,37.8948704,20.4061121,1359.1886864212352
0,63,37.8948704,20.4061121,1359.1886864212352
0,64,37.8948704,20.4061121,1359.1886864212352
0,65,37.8948704,20.4061121,1359.1886864212352
0,66,37.8948704,20.4061121,1359.1886864212352
0,67,37.8948704,20.4061121,1359.1886864212352
0,68,37.8948704,20.4061121,1359.1886864212352
0,69,37.8948704,20.4061121,1359.1886864212352
0,70,37.8948704,20.4061121,1359.1886864212352
0,71,37.8948704,20.4061121,1359.1886864212352
0,72,37.8948704,20.4061121,1359.1886864212352
0,73,37.8948704,20.4061121,1359.1886864212352
0,74,37.8948704,20.4061121,1359.1886864212352
0,75,37.8948704,20.4061121,1359.1886864212352
0,76,37.8948704,20.4061121,1359.1886864212352
0,77,37.8948704,20.4061121,1359.1886864212352
0,78,37.8948704,20.4061121,1359.1886864212352
0,79,37.8948704,20.4061121,1359.1886864212352
0,80,37.8948704,20.4061121,1359.1886864212352
0,81,37.8948704,20.4061121,1359.1886864212352
0,82,37.8948704,20.4061121,1359.1886864212352
0,83,37.8948704,20.4061121,1359.1886864212352
0,84,37.8948704,20.4061121,1359.1886864212352
0,85,37.8948704,20.4061121,1359.1886864212352
0,86,37.8948704,20.4061121,1359.1886864212352
0,87,37.8948704,20.4061121,1359.1886864212352
